object_type,object_id,st_astext
way,355322810,POINT (-37.361532 -5.212043)
way,355322810,POINT (-37.362508 -5.212914)
way,355331740,POINT (-37.360026 -5.211562)
way,129480047,POINT (-37.355206 -5.205393)
way,129480047,POINT (-37.353602 -5.206370)
way,129480047,POINT (-37.353670 -5.206328)
way,159654580,POINT (-37.358641 -5.207841)
way,159654580,POINT (-37.359257 -5.207631)
way,159654580,POINT (-37.358518 -5.207886)
way,159654580,POINT (-37.356991 -5.208468)
way,355322780,POINT (-37.356374 -5.207408)
way,355322780,POINT (-37.355667 -5.206196)
way,355331740,POINT (-37.360946 -5.211213)
way,355331740,POINT (-37.360855 -5.211248)
way,355331760,POINT (-37.360527 -5.208406)
way,355331763,POINT (-37.359223 -5.206148)
way,355331763,POINT (-37.359198 -5.206157)
way,355331789,POINT (-37.362121 -5.210459)
way,355333041,POINT (-37.363327 -5.206193)
way,355331761,POINT (-37.364817 -5.212243)
way,159657046,POINT (-37.352766 -5.206071)
way,250629170,POINT (-37.352575 -5.205974)
way,129480047,POINT (-37.355206 -5.205393)
way,129480047,POINT (-37.353602 -5.206370)
way,129480047,POINT (-37.353670 -5.206328)
way,237429581,POINT (-37.353582 -5.207427)
way,237429581,POINT (-37.354154 -5.207100)
way,336764294,POINT (-37.354087 -5.207138)
way,355322794,POINT (-37.354194 -5.205116)
way,355322805,POINT (-37.354229 -5.205168)
way,366974058,POINT (-37.337560 -5.214290)
way,366974058,POINT (-37.337195 -5.213782)
way,366974058,POINT (-37.338268 -5.215296)
way,366974058,POINT (-37.337920 -5.214802)
way,355381926,POINT (-37.340543 -5.214623)
way,355381965,POINT (-37.338570 -5.213576)
way,355381966,POINT (-37.340997 -5.213464)
way,160169607,POINT (-37.335871 -5.207047)
way,160228812,POINT (-37.335848 -5.207078)
way,160229076,POINT (-37.337397 -5.208361)
way,160229076,POINT (-37.337370 -5.208384)
way,238811161,POINT (-37.335237 -5.209301)
way,238811163,POINT (-37.335263 -5.209272)
way,355381958,POINT (-37.341220 -5.210068)
way,238766515,POINT (-37.334371 -5.213920)
way,238766515,POINT (-37.334208 -5.214199)
way,238766515,POINT (-37.334168 -5.214269)
way,238766515,POINT (-37.333590 -5.215264)
way,238766515,POINT (-37.333552 -5.215329)
way,238766464,POINT (-37.334313 -5.213869)
way,238766464,POINT (-37.334144 -5.214161)
way,238766464,POINT (-37.334104 -5.214231)
way,238766464,POINT (-37.333530 -5.215228)
way,238766464,POINT (-37.333490 -5.215293)
way,366972605,POINT (-37.332952 -5.214881)
way,366972605,POINT (-37.332912 -5.214948)
way,366972548,POINT (-37.332915 -5.214859)
way,366972548,POINT (-37.332876 -5.214926)
way,353462854,POINT (-37.332353 -5.214521)
way,353462854,POINT (-37.332312 -5.214590)
way,353462848,POINT (-37.332291 -5.214484)
way,353462848,POINT (-37.332250 -5.214553)
way,349894935,POINT (-37.326279 -5.214244)
way,355381936,POINT (-37.333499 -5.213875)
way,355381936,POINT (-37.333541 -5.213900)
way,355381929,POINT (-37.333539 -5.213806)
way,355381929,POINT (-37.333582 -5.213832)
way,355381962,POINT (-37.333230 -5.212915)
way,355381962,POINT (-37.333275 -5.212957)
way,349894940,POINT (-37.326297 -5.210205)
way,349894961,POINT (-37.325205 -5.208861)
way,349894961,POINT (-37.324614 -5.209269)
way,349894992,POINT (-37.325799 -5.208451)
way,349895001,POINT (-37.325876 -5.210886)
way,349894995,POINT (-37.321343 -5.214931)
way,236434949,POINT (-37.322398 -5.213545)
way,236434949,POINT (-37.321859 -5.213128)
way,236434949,POINT (-37.322930 -5.213950)
way,236434949,POINT (-37.323469 -5.214377)
way,236434213,POINT (-37.322425 -5.213510)
way,236434213,POINT (-37.321881 -5.213099)
way,236434213,POINT (-37.322959 -5.213912)
way,236434213,POINT (-37.323500 -5.214339)
way,349894964,POINT (-37.317938 -5.212666)
way,349894964,POINT (-37.317854 -5.212723)
way,349894951,POINT (-37.323601 -5.211952)
way,349894951,POINT (-37.323079 -5.211506)
way,349894951,POINT (-37.324129 -5.212397)
way,236434949,POINT (-37.320480 -5.211994)
way,349894961,POINT (-37.325205 -5.208861)
way,349894961,POINT (-37.324614 -5.209269)
way,348004424,POINT (-37.371352 -5.202770)
way,348004424,POINT (-37.370952 -5.202912)
way,348004424,POINT (-37.370537 -5.203059)
way,348004424,POINT (-37.370129 -5.203204)
way,348004440,POINT (-37.372165 -5.202479)
way,348004458,POINT (-37.373385 -5.202044)
way,348004482,POINT (-37.371763 -5.202623)
way,348004518,POINT (-37.372579 -5.202332)
way,348004520,POINT (-37.372984 -5.202187)
way,348004412,POINT (-37.368935 -5.200636)
way,348004438,POINT (-37.369346 -5.200424)
way,348004438,POINT (-37.368924 -5.200614)
way,160114523,POINT (-37.369182 -5.195622)
way,160114523,POINT (-37.369143 -5.195607)
way,348004409,POINT (-37.372666 -5.199992)
way,348004413,POINT (-37.374543 -5.198860)
way,348004442,POINT (-37.368952 -5.196256)
way,348004442,POINT (-37.368725 -5.196882)
way,348004467,POINT (-37.371690 -5.195831)
way,348004469,POINT (-37.373906 -5.199942)
way,348004485,POINT (-37.370304 -5.196042)
way,348004485,POINT (-37.370074 -5.196669)
way,348004499,POINT (-37.373339 -5.196585)
way,348004500,POINT (-37.370743 -5.198161)
way,348004505,POINT (-37.368476 -5.198226)
way,348004505,POINT (-37.368447 -5.198235)
way,348004512,POINT (-37.370168 -5.197373)
way,348004514,POINT (-37.372720 -5.198562)
way,348004514,POINT (-37.369848 -5.193702)
way,348004514,POINT (-37.369871 -5.193752)
way,348004516,POINT (-37.369463 -5.199223)
way,365870164,POINT (-37.368911 -5.196241)
way,365870164,POINT (-37.368682 -5.196867)
way,159652002,POINT (-37.356259 -5.202662)
way,159652385,POINT (-37.356230 -5.203173)
way,355322810,POINT (-37.356449 -5.204646)
way,355322812,POINT (-37.356336 -5.204712)
way,159650733,POINT (-37.357294 -5.196708)
way,159650733,POINT (-37.357275 -5.196672)
way,159651102,POINT (-37.356981 -5.199787)
way,159651102,POINT (-37.356961 -5.199802)
way,159650622,POINT (-37.356326 -5.198579)
way,159650622,POINT (-37.356300 -5.198593)
way,237429424,POINT (-37.352262 -5.204105)
way,237429424,POINT (-37.351460 -5.202869)
way,336764294,POINT (-37.352200 -5.204144)
way,336764294,POINT (-37.351397 -5.202908)
way,366972587,POINT (-37.348279 -5.202367)
way,159661351,POINT (-37.349403 -5.194018)
way,159661351,POINT (-37.349345 -5.194042)
way,159661351,POINT (-37.348450 -5.194545)
way,159661351,POINT (-37.346813 -5.195548)
way,159661351,POINT (-37.347684 -5.195016)
way,159661351,POINT (-37.347612 -5.195057)
way,159661536,POINT (-37.349467 -5.195708)
way,159664284,POINT (-37.346941 -5.198363)
way,235363084,POINT (-37.348284 -5.196379)
way,237429424,POINT (-37.345575 -5.193481)
way,237429424,POINT (-37.345279 -5.192992)
way,237429424,POINT (-37.344044 -5.190944)
way,237429424,POINT (-37.344317 -5.191399)
way,237429424,POINT (-37.343576 -5.190164)
way,237429424,POINT (-37.343542 -5.190108)
way,237429424,POINT (-37.343992 -5.190857)
way,237429424,POINT (-37.345015 -5.192557)
way,237429424,POINT (-37.347566 -5.196786)
way,237429424,POINT (-37.348123 -5.197634)
way,336764294,POINT (-37.346773 -5.195572)
way,336764294,POINT (-37.346331 -5.194827)
way,336764294,POINT (-37.347501 -5.196769)
way,336764294,POINT (-37.347526 -5.196809)
way,336764294,POINT (-37.348065 -5.197670)
way,344860776,POINT (-37.348348 -5.196342)
way,354384236,POINT (-37.349432 -5.195667)
way,354384236,POINT (-37.347542 -5.196746)
way,354384236,POINT (-37.348326 -5.196299)
way,354384236,POINT (-37.348262 -5.196336)
way,354384236,POINT (-37.346374 -5.197410)
way,354384236,POINT (-37.346919 -5.197100)
way,354384236,POINT (-37.345929 -5.197662)
way,365793475,POINT (-37.346396 -5.197446)
way,365793475,POINT (-37.346943 -5.197138)
way,365793475,POINT (-37.345951 -5.197697)
way,365793481,POINT (-37.349831 -5.195438)
way,355322802,POINT (-37.353712 -5.200372)
way,355322809,POINT (-37.353047 -5.200802)
way,355322781,POINT (-37.352952 -5.200866)
way,355322799,POINT (-37.352689 -5.201054)
way,159650128,POINT (-37.353214 -5.195884)
way,159650128,POINT (-37.353178 -5.195895)
way,251228454,POINT (-37.351729 -5.195370)
way,251228454,POINT (-37.353431 -5.194293)
way,251228454,POINT (-37.352626 -5.194790)
way,251228454,POINT (-37.352591 -5.194812)
way,251228454,POINT (-37.351082 -5.195788)
way,354384247,POINT (-37.351704 -5.195328)
way,354384247,POINT (-37.353393 -5.194239)
way,354384247,POINT (-37.352599 -5.194742)
way,354384247,POINT (-37.352564 -5.194765)
way,354384247,POINT (-37.351062 -5.195752)
way,365793500,POINT (-37.352979 -5.199322)
way,237429424,POINT (-37.345575 -5.193481)
way,237429424,POINT (-37.345279 -5.192992)
way,237429424,POINT (-37.344044 -5.190944)
way,237429424,POINT (-37.344317 -5.191399)
way,237429424,POINT (-37.343576 -5.190164)
way,237429424,POINT (-37.343542 -5.190108)
way,237429424,POINT (-37.343992 -5.190857)
way,237429424,POINT (-37.345015 -5.192557)
way,237429424,POINT (-37.347566 -5.196786)
way,237429424,POINT (-37.348123 -5.197634)
way,255696237,POINT (-37.331188 -5.202638)
way,349300867,POINT (-37.316635 -5.202161)
way,349238350,POINT (-37.323219 -5.200693)
way,349238390,POINT (-37.322637 -5.199410)
way,349238405,POINT (-37.320138 -5.197042)
way,349238383,POINT (-37.319780 -5.200050)
way,349238470,POINT (-37.318762 -5.200724)
way,349238411,POINT (-37.317754 -5.201397)
way,349238373,POINT (-37.317275 -5.198961)
way,349238471,POINT (-37.317175 -5.201792)
way,349238379,POINT (-37.316264 -5.199646)
way,349238379,POINT (-37.315952 -5.199160)
way,165291771,POINT (-37.383105 -5.193965)
way,273633237,POINT (-37.382501 -5.189687)
way,273633237,POINT (-37.381968 -5.188598)
way,273633225,POINT (-37.381885 -5.189999)
way,274824178,POINT (-37.380930 -5.186654)
way,274137611,POINT (-37.375875 -5.185504)
way,274824171,POINT (-37.381235 -5.193293)
way,273582904,POINT (-37.369658 -5.188492)
way,348004407,POINT (-37.369857 -5.193788)
way,348004420,POINT (-37.371024 -5.194131)
way,348004421,POINT (-37.369415 -5.194983)
way,348004421,POINT (-37.369374 -5.194967)
way,348004463,POINT (-37.369647 -5.194347)
way,348004463,POINT (-37.369603 -5.194330)
way,348004466,POINT (-37.370790 -5.194758)
way,348004514,POINT (-37.372720 -5.198562)
way,348004514,POINT (-37.369848 -5.193702)
way,348004514,POINT (-37.369871 -5.193752)
way,159649758,POINT (-37.357577 -5.192281)
way,159649758,POINT (-37.357695 -5.192748)
way,159649758,POINT (-37.357679 -5.192688)
way,159648933,POINT (-37.357514 -5.191736)
way,159649506,POINT (-37.356785 -5.194150)
way,159649506,POINT (-37.356749 -5.194163)
way,354384243,POINT (-37.356506 -5.193112)
way,354384243,POINT (-37.356485 -5.193032)
way,354384243,POINT (-37.356939 -5.194792)
way,354384241,POINT (-37.356471 -5.193123)
way,354384241,POINT (-37.356449 -5.193043)
way,354384241,POINT (-37.356901 -5.194805)
way,159640095,POINT (-37.355808 -5.190332)
way,159650924,POINT (-37.355506 -5.193327)
way,349156230,POINT (-37.356355 -5.192487)
way,349156230,POINT (-37.356317 -5.192494)
way,349156230,POINT (-37.355351 -5.192667)
way,349156235,POINT (-37.357569 -5.192241)
way,349156235,POINT (-37.356348 -5.192450)
way,349156235,POINT (-37.356310 -5.192457)
way,349156235,POINT (-37.355342 -5.192623)
way,159640198,POINT (-37.362962 -5.189292)
way,170758355,POINT (-37.360615 -5.187403)
way,170758524,POINT (-37.360528 -5.187458)
way,171475500,POINT (-37.360545 -5.187950)
way,159661351,POINT (-37.349403 -5.194018)
way,159661351,POINT (-37.349345 -5.194042)
way,159661351,POINT (-37.348450 -5.194545)
way,159661351,POINT (-37.346813 -5.195548)
way,159661351,POINT (-37.347684 -5.195016)
way,159661351,POINT (-37.347612 -5.195057)
way,159662364,POINT (-37.349626 -5.191999)
way,159662364,POINT (-37.349575 -5.192019)
way,159685297,POINT (-37.347585 -5.191158)
way,237429424,POINT (-37.345575 -5.193481)
way,237429424,POINT (-37.345279 -5.192992)
way,237429424,POINT (-37.344044 -5.190944)
way,237429424,POINT (-37.344317 -5.191399)
way,237429424,POINT (-37.343576 -5.190164)
way,237429424,POINT (-37.343542 -5.190108)
way,237429424,POINT (-37.343992 -5.190857)
way,237429424,POINT (-37.345015 -5.192557)
way,237429424,POINT (-37.347566 -5.196786)
way,237429424,POINT (-37.348123 -5.197634)
way,299634518,POINT (-37.347913 -5.193871)
way,299634518,POINT (-37.346369 -5.194804)
way,299634518,POINT (-37.347297 -5.194230)
way,299634518,POINT (-37.347217 -5.194277)
way,316679035,POINT (-37.345235 -5.193022)
way,336718902,POINT (-37.348869 -5.193267)
way,336718908,POINT (-37.348920 -5.193235)
way,336718908,POINT (-37.347642 -5.191123)
way,336764294,POINT (-37.346773 -5.195572)
way,336764294,POINT (-37.346331 -5.194827)
way,336764294,POINT (-37.347501 -5.196769)
way,336764294,POINT (-37.347526 -5.196809)
way,336764294,POINT (-37.348065 -5.197670)
way,355322789,POINT (-37.349980 -5.192575)
way,365793478,POINT (-37.347072 -5.190177)
way,365793478,POINT (-37.347005 -5.190213)
way,365793496,POINT (-37.349221 -5.191340)
way,365793496,POINT (-37.349177 -5.191366)
way,365793496,POINT (-37.348147 -5.191969)
way,365870176,POINT (-37.345452 -5.190089)
way,366972575,POINT (-37.344968 -5.190270)
way,366972575,POINT (-37.345031 -5.190345)
way,366972575,POINT (-37.346192 -5.191777)
way,368028935,POINT (-37.345386 -5.190013)
way,251228454,POINT (-37.354169 -5.193974)
way,159651229,POINT (-37.352935 -5.193585)
way,159651229,POINT (-37.352890 -5.193522)
way,251228454,POINT (-37.351729 -5.195370)
way,251228454,POINT (-37.353431 -5.194293)
way,251228454,POINT (-37.352626 -5.194790)
way,251228454,POINT (-37.352591 -5.194812)
way,251228454,POINT (-37.351082 -5.195788)
way,259626043,POINT (-37.351288 -5.194629)
way,259626043,POINT (-37.351264 -5.194588)
way,354384247,POINT (-37.351704 -5.195328)
way,354384247,POINT (-37.353393 -5.194239)
way,354384247,POINT (-37.352599 -5.194742)
way,354384247,POINT (-37.352564 -5.194765)
way,354384247,POINT (-37.351062 -5.195752)
way,355322791,POINT (-37.352207 -5.194047)
way,355322791,POINT (-37.350208 -5.190765)
way,355322791,POINT (-37.351646 -5.193057)
way,355322791,POINT (-37.350973 -5.191960)
way,355322791,POINT (-37.352180 -5.193999)
way,355322811,POINT (-37.352176 -5.194067)
way,355322811,POINT (-37.350171 -5.190787)
way,355322811,POINT (-37.351613 -5.193075)
way,355322811,POINT (-37.350940 -5.191980)
way,355322811,POINT (-37.352149 -5.194020)
way,146638343,POINT (-37.354015 -5.187711)
way,146638343,POINT (-37.353951 -5.187749)
way,146638349,POINT (-37.353455 -5.187135)
way,347646435,POINT (-37.351946 -5.185098)
way,347646435,POINT (-37.351870 -5.185145)
way,347646439,POINT (-37.351918 -5.185065)
way,347646439,POINT (-37.351842 -5.185111)
way,355322788,POINT (-37.350955 -5.187697)
way,355322788,POINT (-37.350978 -5.187764)
way,355322818,POINT (-37.350911 -5.187723)
way,355322818,POINT (-37.350933 -5.187790)
way,365793491,POINT (-37.350653 -5.186784)
way,365793491,POINT (-37.350610 -5.186810)
way,237429424,POINT (-37.342276 -5.187990)
way,359885706,POINT (-37.342224 -5.188023)
way,336764297,POINT (-37.342246 -5.187942)
way,336764297,POINT (-37.342195 -5.187974)
way,159691454,POINT (-37.340747 -5.187588)
way,159691454,POINT (-37.340721 -5.187544)
way,365870183,POINT (-37.337004 -5.187970)
way,237316761,POINT (-37.336982 -5.188057)
way,237316761,POINT (-37.337037 -5.188021)
way,237316763,POINT (-37.334391 -5.186188)
way,237316763,POINT (-37.335388 -5.187074)
way,87602174,POINT (-37.344251 -5.193049)
way,159687398,POINT (-37.344269 -5.191433)
way,171474822,POINT (-37.343993 -5.190975)
way,237429424,POINT (-37.345575 -5.193481)
way,237429424,POINT (-37.345279 -5.192992)
way,237429424,POINT (-37.344044 -5.190944)
way,237429424,POINT (-37.344317 -5.191399)
way,237429424,POINT (-37.343576 -5.190164)
way,237429424,POINT (-37.343542 -5.190108)
way,237429424,POINT (-37.343992 -5.190857)
way,237429424,POINT (-37.345015 -5.192557)
way,237429424,POINT (-37.347566 -5.196786)
way,237429424,POINT (-37.348123 -5.197634)
way,359885551,POINT (-37.344435 -5.194145)
way,359885551,POINT (-37.343929 -5.194437)
way,359886090,POINT (-37.343143 -5.189445)
way,365870149,POINT (-37.344968 -5.192588)
way,366972575,POINT (-37.344968 -5.190270)
way,366972575,POINT (-37.345031 -5.190345)
way,366972575,POINT (-37.346192 -5.191777)
way,368028902,POINT (-37.343529 -5.190192)
way,368028902,POINT (-37.343496 -5.190137)
way,159664755,POINT (-37.342474 -5.194461)
way,159664755,POINT (-37.342432 -5.194535)
way,237429424,POINT (-37.343109 -5.189387)
way,336764297,POINT (-37.343204 -5.187336)
way,359884537,POINT (-37.343063 -5.189415)
way,365793465,POINT (-37.343177 -5.188478)
way,365793465,POINT (-37.342727 -5.188749)
way,365793465,POINT (-37.342676 -5.188779)
way,365878777,POINT (-37.342693 -5.188693)
way,366972575,POINT (-37.342755 -5.187618)
way,366972575,POINT (-37.343146 -5.188420)
way,366972575,POINT (-37.342784 -5.187666)
way,273582899,POINT (-37.368624 -5.183440)
way,273582899,POINT (-37.368588 -5.183367)
way,159606636,POINT (-37.367485 -5.183905)
way,159567574,POINT (-37.365520 -5.175279)
way,159606634,POINT (-37.364978 -5.182117)
way,159607050,POINT (-37.363833 -5.177949)
way,159607050,POINT (-37.363804 -5.177912)
way,365870173,POINT (-37.363253 -5.178295)
way,365870173,POINT (-37.363226 -5.178261)
way,365793498,POINT (-37.363217 -5.178316)
way,365793498,POINT (-37.363190 -5.178282)
way,336468812,POINT (-37.361676 -5.176620)
way,336468812,POINT (-37.361632 -5.176650)
way,365793488,POINT (-37.358526 -5.176376)
way,159606832,POINT (-37.357194 -5.179745)
way,159606832,POINT (-37.357216 -5.179780)
way,159606832,POINT (-37.358188 -5.181333)
way,159606832,POINT (-37.358165 -5.181295)
way,159606877,POINT (-37.358969 -5.178498)
way,159606877,POINT (-37.358990 -5.178532)
way,159606899,POINT (-37.357791 -5.179320)
way,159606899,POINT (-37.357813 -5.179356)
way,159606924,POINT (-37.355830 -5.180708)
way,159606924,POINT (-37.355855 -5.180741)
way,159606925,POINT (-37.355979 -5.182671)
way,159606925,POINT (-37.355956 -5.182633)
way,159606925,POINT (-37.356429 -5.183410)
way,159607068,POINT (-37.361876 -5.179116)
way,159607068,POINT (-37.361853 -5.179078)
way,159685246,POINT (-37.356600 -5.180167)
way,159685246,POINT (-37.356621 -5.180203)
way,159685246,POINT (-37.357546 -5.181720)
way,159685246,POINT (-37.357524 -5.181683)
way,286672193,POINT (-37.355869 -5.180680)
way,286672193,POINT (-37.355894 -5.180714)
way,360216867,POINT (-37.356021 -5.182645)
way,360216867,POINT (-37.355999 -5.182608)
way,360216867,POINT (-37.356471 -5.183385)
way,365793482,POINT (-37.360673 -5.179833)
way,365793482,POINT (-37.360651 -5.179795)
way,365793488,POINT (-37.360611 -5.179870)
way,365793488,POINT (-37.360589 -5.179833)
way,365793504,POINT (-37.358379 -5.178909)
way,365793504,POINT (-37.358401 -5.178944)
way,365793504,POINT (-37.359397 -5.180603)
way,365793504,POINT (-37.359375 -5.180566)
way,345330758,POINT (-37.345871 -5.176921)
way,159705786,POINT (-37.348879 -5.181278)
way,175822351,POINT (-37.350068 -5.182917)
way,276498494,POINT (-37.347123 -5.182009)
way,276498494,POINT (-37.347157 -5.182066)
way,365793471,POINT (-37.350092 -5.182802)
way,365878781,POINT (-37.349711 -5.182458)
way,143450331,POINT (-37.354580 -5.176147)
